text,label
"Mereka pikir Indonesia kyk Jerman  dimana orang asing lebih punya hak byk dr pd penduduk aslinya..blom tau Indonesia suka hajar menghajar Klo dak suka..beda dgn Jerman yg hanya diem,liat orang asing semau gue di negaranya..Klo imigran membunuh ending … Lihat Selengkapnya",0
"Jerman & kebanyakan negara Eropa lemah terhadap hal seperti itu,, makanya banyak pihak yg memanfaatkan kelemahan tersebut (imigran/calon imigran)",1
benar..para pencari suaka ini kebanyak sudah di tolong..tak tau diri...malah berbuat tak senonoh..grepe2..para wanita.ngintip2..di ruang ganti baju..di kolam renang..pokoknye..nyebelin..saya aja..yg juga migran di jerman ini.sangat seb… Lihat Selengkapnya,0
Buang saja ke negara asal.. er saja negrinya tidak pernah damai suka perang saudara.prilakunya kayak orang tidak berpendidikan di negri orang,0
"ga usah contoh yg lain lanlah liat aja mereka kelakuannya gimana ?pake demo segala padahal mereka itu hanya numpang hidup sementara/pengungsi ,udah kurang ajar !! Apa mau rumah ente kedatangan yg nginsp dirumah ente trus macam macam ente biarin ? MIKIR!!!",0
pahami dulu yg aku maksud baru koment,0
"mereka sendiri yg minta bantuan pihak luar negeri untuk melawan Taliban pingin merubah negara jadi negara demokrasi... lucunya skrg mereka malah nuntut Jerman karena kejadian ini ..mereka bilang Jerman mencampakkan mereka begitu aja,pada… Lihat Selengkapnya",2
"mademasmasmas bilang negri suka perang.disini aku gak memihak pengungsi,yg aku gak ngerti knapa afganistn dibilang suka perang.Yg suka perang itu kan amerika,buktinya Vietnam diperangi,Irak diperangi,Korea Utara diperangi,Jepang diperangi,b… Lihat Selengkapnya",0
"Klo Afghanistan masalah nya,Taliban pingin negaranya hidup dgn kalifah nya ,sedang yg lain pingin hidup demokrasi..tapi mereka perangnya setengah²..coba mereka kuat kyk Indonesia,dimana dlo bersatu padu melawan orang² yg pingin ubah sist… Lihat Selengkapnya",1
"bang maksud teman2 itu inti nya,  kl mengungsi jangan buat rusuh, nah kok nuntut tempat tinggal la saya aja kadang kl beol masih di kali, dan di kebon   la kok se enak nya aja menuntut nanti misal kl suruh beol di kali ciliwung malah mi… Lihat Selengkapnya",0
Secara Tdk lgsg memang Tdk tp bibit bibit teroris byk dr Afganistan,0
Kau taunya perang di Irak Yoyok Amerika DTG ke Irak dh terjadi perang saudara di Irak tuk melawan Saddam yg memerintah secara diktator.dan berkat bantuan As dan sekutunya Saddam Klh.di Vietnam perang saudara melawan komunis dan berkat ba… Lihat Selengkapnya,
Klu SJ Amerika GK mau mencampuri membutuhkan bantuan mereka jg gkkan bantu.,0
Buang di laut buat makan hiu,0
", lebih hebat lagi di jerman,  belanda,  Swiss, Belgia, swedia, canada dll,  para imigran demo minta undang undang negara di ganti dengan sistem dan ideologi yang mereka hindari di negara asalnya. Ada yang demo minta rumah dan fasilitas leng… Lihat Selengkapnya",0
"ea..jujur q kesel juga,karena q salah satu yg banting tulang bayar pajak..mereka yg nikmati dgn cuma² tanpa prosedur yg bertele-tele.",0
Itu namanya manusia GK sadar diri.dh dikasi hati mintak jantung,0
menurut saya lebih baik diusir aja blum apa apa udah bikin ulah...nanti merepotkan...lain hslnya kalo mereka tau diri....,0
"Orang"" nonta tv baca berita. situ nonton flm kartun. Masa penjajahan sudah lewat. Saat ini masa perdamaian yg penting.. Kalau manusia"" suka perang saudara ya kayak begitu kelakoanya..",0
kamu suka nonton yg kerasukan ya?!,0
iya.. Nonton wajah km yg kayak siluman. bisa bicara wajah tak nampak..,0
Pak de....kembalikan j tu warga afganistan....g usah di ladeni....anda ckup ngurusi rakyat sendiri j di makmurkan.....msih byk rakyatnya btuh bantuan dri negara....terima kasih....,0
"di belgia juga banyak nih org macam ginian.en rasis di pake jd senjata mereka. Mereka disini biang kerok suka bikin rusuh,jorok,kasar. Mo’nya minta uang dr pemerinta tp gk mo kerja en bayar pajak. Wajar lah org lokal pd gk demen sm mereka en … Lihat Selengkapnya",0
Polisi usir mereka atau kita masyarakat yg harus usir mereka,0
Cari suaka ko reng indonesia.sini aja banyak lagi susah,0
"Indonesia keras boss, WNA jangan aneh2 tinggal negara Indonesia . Harus sopan dan santun #AM",0
Ung kerass??,0
Terkecuali yg mata nya aga redup ya bebas mau ngapain aja,0
Ung Keras dari mana itu buktinya orang asing bisa demo,0
Penggemar Berat Ung  hati2..hukum rimba,0
Ung keras?? klo sma yg cipit2 kyk jongos,0
dtg bawa duit dan ilmu,1
lama2 beranak pinak jadi deh negri tercinta negri yang cintailah ploduk ploduk Indonesia wo ai ni,1
negeri tercinta harus ada progres. Kl gk ada progres percuma.,1
"Pemukiman permanen? La pa mereka ga tau bnyk wrg indonesia tinggal di rumah2 dr seng, papan atau triplek pinggir sungai atau di gerobak2. Drpd demo bikin ricuh di negara lain, mending simpan tenaganya trs pulang brjuang melawan taliban...bknnya lari",1
pinter nte fin..,1
Itu yang lari dari afganistan penghianat antek antek amerika yang takut sama pejuang taliban...,0
tul,0
Seharus nya ungsikan aja tuh WNA ke Korea utara.pasti bakal di eksekusi langsung pakek golok,0
"mereka uadah tau para mujahidin taliban susah untuk di taklukan,makanya presiden nya saja lari apa lagi warga negaranya.mereka yg lari tu kebanykan berbedah keyakinan agama.dn adapula yg sama keyakinan tpi nggak mau mengikuti hukum islam yg… Lihat Selengkapnya",0
"Usir aja mreka smua dri NKRI Pak Polisi, Indonesia bukn Negara tmpat mencari suaka, Krn Rakyat Indonesia sudh sngt bnyk, apa lgi mreka brani berunjuk rasa di Indonesia, dn mlawn Petugas Polisi, sdangkn kita ne dlm masa PPKM, tpi koq mreka yg buat kerum… Lihat Selengkapnya",0
s7,0
butul indonesia aja br kn covid bnyak yg di rmh kan.,0
"Di indonesia sdh terlalu banyak orang2 garis keras/teroris dan jangan ditambah lagi. Lebih baik orang2 afganistan itu berikan diatas perahu dan lepaskan dilaut dekat negaranya, biar kembali ke afganistan dan jadi teroris di negaranya saja",0
Lucu ni orang,0
wkwkw mereka pro USA korban USA  setelah dijajah eh ditinggal dan ditelantarkan... kasihan banget mereka sebaris dg kalian yg suka teriak teroris... yg baik dong sama sodara sendiri,0
"Kalau lihat keberanian mereka pasti ada kaum intelektual dari Indonesia dan UNHCR yg memanfaatkan isu yg terjadi di Afganistan,sehingga mereka berani melalwan aparat , dgn status mereka pengungsi. Tindakan yg terlalu berani dan salah.",1
"Mereka maunya tinggal di negara kapir australia, bukan di sini.",1
Makanya saya bilang HATI-HATI pengkhianat bangsa sedang memanfaatkan situasi untuk menunggangi.,0
yap true,1
noduh g bolh klu g Ada. bukti .poko.nya pendtang bikin onar kembaliin aja ke negara nya,0
"kl menurut saya tindakan tegas aparat diperlukan. Apakah ada izinnya atau UU yg membolehkan WNA demo di Indoneaia atau izin demo imigran asing di negara tujuan, ?",1
Cepat amat sudah ngerusuh dimari. Kapan datangnya yak ?..kan lagi tutup untuk WNA.,0
udah lama malah,0
"udah lama, dulu sering lihat bikin tenda di trotoar daerah kalideres.",0
"itulah anehnya,knpa mereka ditolerir pemerintah kita,smentara mereka ilegal",0
"Sama za kaya rohingya,,dlo jg kta kebanjiran pengungsi vietnam,,,dia mau ke australi cri kehidupan bru,,namun di terdampar di indo,,ada wadahny urusan pengungsi yaitu UNHCR,,coba blajar mslh pengungsi dunia dlu",0
"saya pikir,,indonesia msh banyak urusan penting dripda urusin yg bginian",0
mungkin pemerintah punya sisi kemanusiaan dan hati di banding yg ono noh,0
"Loooh ga ngurusi gak ap,,pengungsi datang sendiri,,di urusi gak di urusi,,masa orang asing demo mau di antepin wkwkwkw,,Pencari suaka emang sk bgitu",0
"makanya kasih hunian ma anda biar gak di trotoar,,orang cari suaka ya begitu",0
Ngomong naon jang...Lain urusan aing ngurus nu kitu.,0
"maksud saya pertegas lh untuk orang asing hukum kita ini,jangan cuman nindas rakyatnya saja brani",0
lalu blakang tu naik tongkang,0
it org dah lama,0
itu dh lama 10 tahunan numpang di indo,0
Penggemar Berat itu udah lama di sini. Saking lamanya sampai ngomong pakai bahasa Indonesia aja udah lancar.,1
dh lama keles,0
Penduduk kita sdh berlebih dan msh jauh dari kata makmur. Jangan menambah beban negara utk mrk2 lagi.,0
"Mestinya  langsung suruh pulang kenegaraan, itu bukan urusan kita ngurusin rakyat lagi pandemi udah kerepotan, bantuan ada yang dapat ada yang kaga. Kalau udah kaya Saudi kaya raya, baru bantu pengungsi. Apalagi pengungsi begini bahaya buat kehidupan N… Lihat Selengkapnya",0
"Usir aja pak polisi. Pemerintah harus tegas memulangkan mereka ke negaranya. Mereka itu akan menjadi duri dalam daging nantinya. Belum apa"" sdh berani demo di negara kita( Indonesia).",0
"Pemerintah harus cepat menentukan sikap terkait mslh pencari suaka.biar bgmn juga mereka itu manusia sma seprti kita.bertindaklah dgn rasa kemanusiaan,tak satupun manusia di dunia ini ingin menderita dan sengsara.bukan kemauan mereka,namun negara mere… Lihat Selengkapnya",0
Mikir cuy....,0
"Sebaiknya negara hrs tegas, ni dh tdk menghargai NKRI, statusnya aja mengungsi sehrs bersyukur dog ditampung , tindakanya dh mengotori NKRI, negara hrs tegas diusir dri NKRI oleh karna perbuatannya dh mengandung tindakan kriminal",0
"#bisa berurusan dengan USA dan NATO Mba, itukan imigran yang bantu USA dan NATO selam 20 tahun",0
"Pantes aja Afganistan GK pernah damai. Negaranya...ini contoh kecil sebagian  masyarakat nya.,..numpang ngungsi di negara orong   aja berani buat demo dan keributan  ditempat ..neraka mengungsi....ky apa klakuan mereka...mengsungsi ..",0
Sesma manusia ya di kasih tempat yg layak di kasih makan Coba kalo kita jadi mereka rasanya gimana hido di negara  sendiri pada ketakutan mungkin kalo Taliban mimpin negaranya kayak negara maju lainya dia juga pulang. para wanita afganista n aja  pada takut sama.taliban,2
"ya berontak dong ke taliban, ngapain di Indonesia buat demo.. Nggak guna demo disini, bikin repot negara Indonesia saja!",0
Kasian dia juga ya hidupnya GK jelas coba kalo kita begitu ngenes kalik,2
ambil satu aja mba rawat buat pembantu d rumah...,0
piara aja ama mbak dan kasih rumah dan kasih makan biar afdoll dengan  pendspat mbak itu itu sangat pas!!!,0
"#itu kata yang bagus, tapi seharusnya di tujukan kepada USA dan barat yang menjadikan orang imigran ini jadi kacung/pembantu tentara USA dan NATO setelah kalah dengan Taliban negara USA dan NATO menutup diri dari orang Afghanistan yang membant… Lihat Selengkapnya",0
Kalo GK mau tampung di kirim ke QAtar ato usa,0
"kasihan sih iya... tapi lihat aja.. penduduk Indo aja masih bnyak yg susah... jgn lah ditambah lagi.... udah tau pengungsi, sikap nya ngelawan polisi, sama demo di masa ppkm",0
emang negara plg enak kalo GK perang enak,0
"Tangkapin Taro ja dikapal udah biarkan terombang ambing ombak..rakyat RI ja byk yg susah mlh mau""nya nerima mahluk perusuh..bikin aturan ppkm  warga asing malah berdatangan gmn wabah ini  mau cpt usai.lieurrr aing",0
Inilah potret dimana kita bisa bercermin bahwa ketika negaranya tdk bisa memberi keamanan pd warga nya mereka sibuk mencari suaka ke negara lain.ini jnh terjadi di negara kita.damai2lah dan gunakan nurani untk menjawab semua ini.pemerintah sejalan dgn … Lihat Selengkapnya,2
"Warga kita tdk ada yg ribut/ demo org afganistannya datang ke indoneisia utk minta suaka..di kasih rmh..di kasih makan pokoknya enak ..tapi klu org cina yg datang semua ribut, pd hal mereka datang utk kerja proyek dimana pemenang tender itu mereka, dan… Lihat Selengkapnya",2
"kamu yg ga' waras...!!!  Cina kok dibela...""",0
Pulangkan saja semua ke negara asal kalau bikin ribut di negara kita. Negara kita sedang fokus mengatasi pandemi dan ini bisa memunculkan klaster baru.,0
"Demo koq di negara orang. Suruh demo di negara mereka sendiri. Pemerintah juga jgn sok baik,  warganya sendiri aja msh bnyk yg tgl di bawah kolong langit. Kalo warganya sdh sejahtera semua, baru ngurusin suaka buat negara lain. Ga usah cari muka mengat… Lihat Selengkapnya",0
Penggemar BeratSemua harus diantar balik kenegara asal karna sudah buat kerusuhan.itu membuktikan akhlak yg tak terpuji sudah numpang tak berterima kasih.,0
Mereka ingin cepat pindah ke negara lain  nya harus nya UNHCR memberi forum untuk mendengar apa yg di inginkan ....,0
betul mereka uda GK mau tinggal diindonesia,0
negara lain udah ada yg mau nampung?,0
"biasanya mereka pilihan nya eropa cuma paling dekat ke australia ,cuma sekarang negara manapun sudah jenuh nampung penduduk dari negara lain makanya masih banyak pengungsi di sini karena negara nya kacau ...INDONESIA juga harus bela… Lihat Selengkapnya",2
Bikin gaduh NKRI saja... kalo minta kejelasan.. rakyat indonesiapun banyak yg hidup tidak jelas.. banyak usahanya yg hancur.. ini masa PPKM.. gara2 mereka bisa menambah klaster bisa PPKM level diatas 4 yg menderita rakyat Indonesia.. pulangkan saja !!!… Lihat Selengkapnya,0
Ada2 aja terus cerita. Jika bukan karena disetting mana mungkin ini bisa terjadi di negeri ini. Ini pasti ulah dari kelompok pro seperatis yg mengaku2 pengungsi afghanistan agar orang2 selalu berfikiran negatif tentang rakyat afghanistan.,0
Ini yang kutakutkan Di era revolusi mental banyak dari orang-orang luar pada masuk di negeri tercinta Indonesia niat hati ingin mencari perlindungan serta jaminan hidup tapi cara mereka terlalu brutal & sampai anarkis dampak buruk ya seluruh dunia ter… Lihat Selengkapnya,0
"Dr kmarin² jg begitu bikin ribut ditengah jln, kirain ada kcelakaan g taunya lg demo bikin macetPemerintah harus tegas sperti Turki",0
Kadang kasian liatnya tp ngeri kalau udh makin banyak,0
"Penggemar BeratTambah bikin ruwet aj,, balikin ke negara asalnya aj dech,,,,jgn menampung benalu,,,sebagian dri kita msih pontang panting cari mkn, ,,mending ngurusin anak sendiri,, #MERDEKA",0
Penggemar BeratEmang negara nenek moyang nya semau nya sebdiri pulangkan aza kita aza sebai warga negaranya aza nyantai kalau dimo di negara nya sendiri bos,0
"JK mana, si Chaplin harus turun tangan, jangan urusin kumis Chaplin saja",0
"Aduh mas..mas.... Ingin kejelasan penempatan???saya aja asli orang Indonesia msh belum jelas, masih ngontrak",0
,0
"Udah ngontrak, dikejar kejar cicilan lagi, blum dapur lagi dah kering ga ada yg mau dimasak, trus yg ini berulah lagi, cocoknya dikasih apa ya sama pencari suaka...?",0
Itu yg bilang taliban sdh beda dgn yg dllu lalu kenapa pada lari masyarakatnya. Nah ini lagi nyampe ke Indonesia malah buat masalah.,0
Makin lama makin kacau kita aja yg pribumi masih nyawa sama tetangga eeeeh dia malah minta tempat tinggal permanen,0
"Bergantung bergelantungan bergentayutan monyet dong.....kapan majune jon wes ketinggalan ora maju maju mulo gampang dibodohi.....sampai saiki seneng dadi kacung ng negorone dewe ket mbiyen mulo mung onani anane , lomba onani juara dunia ......",0
Orang pribumi saja masih menderita kelaparan dan sekarang harus memberi makan para radikalisme.,0
"nk ngujang to mng.jeg ade""gen.",0
Hal yg lumrah kalau ada org  yg minta suaka dari dulu juga ada di berbagai negara.,0
"pulangkan mereka ke afganistan, sudah minta tolong di negara orang bikin ribut lagi, itu artinya gak tau diri,",0
Mungkin Pak JK bisa memberikan solusi dgn negosiasi ke Taliban agar mereka di jemput,0
"Nahh kan, turki sejak awal diberitakan menolak keras tp dsini sok bilang tdk berperikemanusiaan. Padahal jerman, belanda austria, denmark juga ikuti langkah awal turki & yunani.Krn balik mreka akan dicap ""lawan politik"" taliban & itu bisa lamaaa.",0
"Yang keras dong nindak orang asing, kayak kalo nindak pendemo orang lokal bisa langsung nangkep dengan beringas trus langsung dihakimi rame². Udah kelewatan itu.",0
Hidup numpang dinegra orang malah bikin gaduh..,0
Ini ditunggangi lagi dgn org2 yg ngaku bangsa indonesia.aneh kalau org yg luar masuk minta dikasihani tpi malah TDK patuh hukum dan aturan yg ada.mending kembalikan kenegarax.memangx dia berjuang untuk negara ini merebut kemerdekaan..? Kalau sy Preside… Lihat Selengkapnya,0
Tapi kenapa ya kemaren yg dibahas masalah lain ..Kalo tidak salah yg dibahas Taliban ini malah yg demo dan buat rusuh orang afganistan,1
walah  sadar  diri  to  sudah  tumpang  di  negara  orang  lagi  buwat  onar  aduuh,0
Masukkan aj kesel semua daripada menambah beban pemerintah diri kt sendri aja sekarang uda susa apalagi ngurus negara lain kt aja udah susah bertahau hidup,0
"Hajar para pengungsi AFGAN SUDAH NUMPANG DI NEGARA ORANG BUAT RUSUH, TEMBAK",0
"Biasanya Amerika yg selalu di salahkan,",0
Rakyat Indonesia sendiri bingung cari makan ngapain nampung orang seperti itu bikin ribut lagi. hadeh,0
Org tidak ada syukur kasih kembali ke asalnya biar tau rasa.,0
"Mau suku apa pun klu sdh tinggal dibumi nkrikamu kamu itu akan bernasib kaya,miskin,,ya akan terkunci dgn nyata eksistensi terbegron..nkri..dan akan mnjadi rakyat nkri yg sabarnrimo..akhir baiknyamncintai tanah air sebumi pertiwi..blajar sejara… Lihat Selengkapnya",0
"Sudah di negri orang  bikin onar lagi ,sdh di tampung dgn baik tapi tdk  tau diri  klo melihat dari sisi kemanusiaannya sangat kasihan ,tapi tolong pemerintah  menyelidiki orang2 ini jangan 2 ada orang Indonezia  di sana sdh  lama di didik di Taliban ,… Lihat Selengkapnya",0
Pulangkan saja taliban jujungan mereka sudah nunggu,0
"Di pulangkan aja lagi ke afganistan, suruh usir itu taliban, enak aja, udah mengungsi di negara orang cari masalah lagi",0
Apa2 kerumunan apa2 kemrumunan gak pantes disebut orang yg baxak melanggar kerumunan,0
Penting dan mahalnya persatuan dan perdamaian. Jangan sampai terjadi pada negara kita.Kita bisa bercermin dari kejadian itu. Itu dampak dari negara yg berkonflik perang saudara. Itu aja jumlah penduduknya masih jauh di bawah Indonesia.… Lihat Selengkapnya,2
Baru jadi pencari suaka udah demo. Apalagi udah jadi penduduk Indonesia. Menjadi pencari suaka krn taliban.,0
"Kami aja asli rakyat indonesia blom dapat suwaka,  masa kalian makan fitza kami makan dedak kalian masih protes  .",0
Buag aj smw k negara asal ny....manusia g tw diri dh d bntu g tw terimakasih...mcm btl x org tu demo2,0
Negara turki tertawa dengar berita ini,0
Klau mau d usir apa d pulangkan ndk usa pndng bulu semua wrga asing pulngin aja ....brni apa ndk y,0
"Knpa bisa masuk Indonesia,d saat PPKM, sedangkan d indo mlh bikin ribut,udah numpang mlh bikin gaduh",0
"Dari pada bikin rusuh negara orang ,mending   x an lawan taliban",0
Baru berapa hari uda demo apalagi klw bertahun mungkin buat kerusuhan,0
Kapan mereka datang kok tau tau udah demo pihak imigran gimana,0
Menuntut UNHCR tapi kenapa menghalangi mobil Petugas yg membawa tahanan,0
Negara kita ajah msh banyak yg hidupnya srb kkurangan.. dibawah grs kmiskinan..Udh kbanyakan manusia..Lapangan pekerjaan ga ada..… Lihat Selengkapnya,1
Napa la mereka ne bodo sangt..yg kau buatmhal d negara dendri karna hal irang lain...adui22 betul2 bodo,0
Paling mau jadi ki goolo  Kan Di Indonesia udah banyak tuh kigolo Dari Afghanistan.kenapa ngga perang aja lawan Taliban,0
"Suru pulang aja ke negara mereka, biar ikut berjuang melawan Taliban.",0
"Udah numpang d negara orang masih bikin onarr,,, heran  ni manusia knapa ya",0
Negara harus menerima pengungsi Afganistan demi kemanusiaan dan agama,0
lu ajh yg nerima d rumah lu sendiri,0
bawa aja semua kerumah loe.,0
Msh bnyak pulau2 tidak berpenghuni kan...lepas meraka di sana..aman..,0
"jgn donk, ntar mrk malah minta di akui kemerdekaan nya dan membangun negara sendiri dipulau trsbtBagus nya kirim plg ke negara nya utk melawan taliban bkn nya sembunyi disini",0
tinggal di bom aja,0
Ngapain ngurusin warga negara asing rakyat sendiri saja lagi dlm keadaan susah tulkan,0
Liat lah aparat sampai memohon gtu.. coba kalau mahasiswa pribumi yg demo langsung di hajar gas air mata..,0
nanti klo di hajar bakal digiring ke opini yg gak2,0
Ntar ham indonesia aneh.,0
.Mikir yg panjang  pak jangan dibandingkan dng mhs kita mhs kita  kan pribumi.coba jabarkan aendori,0
"makanya, jika loe sakit perut jangan minum baygon. Gini ni jadinya. Mencret loe gak sembuh, malah loe yg mati",0
Negara sedang Sulit makan.Ini lagi Bikin masalah Baruu setan alas bikin kotor di Negara orang,0
udah numpang gk ada akhlak..... gk tau lagi covid apa,0
Ga tahu kapan masuknya kok sudah demo.warning para anggota Taliban masuk,0
pulangkan aja ke negaranya taliban itu asli orang pribumi Afghanistan hanya saja di pengaruhi negara barat lainnya ga mungkin taliban ga menerima saudara sebangsanya yg se prinsip dgnnya.,1
"kirim mereka ke pulau yg kisong yg blm ada penghuninya,,sdh",0
"Penggemar BeratRefugees  Kasihan pak polisi kita sampai berlutut mohon-mohon. Nanti kalau dikerasin salah, dibilang melanggar HAM lagi. Makanya betul tuh kata narasumber yang tadi ada di TV, kantor UNHCR dipindahkan aja. Jangan ada lagi di Indonesia. Biar pengungsi … Lihat Selengkapnya",0
Ud biasa menghadapi baku tembak perang dan pukulan bos... Ud kebal malah kena baku hantam...,0
"Mereka hanya mengatasnamakan pengungsi padahal sebenarnya jaringan Taliban,,, harus Diwaspadai di Indonesia banyak pengagum Taliban.",0
Sebaiknya pemerintah mereka di kembalikan ke negaranya ke Afganistan.,0
Y allaah ad ap lg  ni  d Indonesia blm  slesai  pndemmi virus covid kn dtg  sprti ni y allaah lindungilh negra RI Indonesia smogh d jauhkn dr hal yg bruk smogh dlm lindungn allaah swt ammein,0
"Yg disini justru bnyak yg mengidamkan negara khilafah taliban terutama ex HTI sma FPI, kalau begitu tukaran saja sma mereka, negara harus menjamin hak mereka utk pindah ke Afghanistan.",0
Kalian ini negara di mana demo di mana.. Kok bisa SMP indonesia.. Sdngkan saya di papua sja gak bsa balik ke Jawa karna ada ppkm..,1
"Mau cari suaka sudah bikin ulah apa lagi jadi warga negara, buang jauh jauh ni orang orang begini",0
"Salah kapra,rakyat sendiri LG susah makan,menjerit pamdemi Corona,",0
Balikin negara tujuan kmn .. Australia gitu...atau kmn...! Duit ongkos siapa yg nanggung.!,0
"Pulangkan saja ke asalnya menuh menuhi penduduk indonesia, malah sdh berani demo di ibdonesia",0
"Giliran wni mo cari duit dibubarin, wna anteng bae,, waw",0
Orang asli Indonesia aja banyak yg susah masa mau mikirin rakyat asing usir aja orang pribumi aja tau aturan,1
Indonesia bukan nenek moyang elo .....balikin ke afganistan biar nangis darah.,0
mmg ngk tau diri,0
Iya benar it plgkan ajk ke negaranya dri pda ricuh di negara kita bahaya bagi rakyat indonesia...,0
Kok aneh demonya dikasih ijin. Itu aja paham????,0
Kenapa ga kasi kapal trus suru berlayar aj,0
Setuju pak karna kita lagi sekarat untung nya apa dgn irang asing mendingan urus diri kita sendiri,0
alah aa obos  ie jalmi ti  marana hol na nya,0
"Buat semak aja disini, pulangkan aja ke negera asalnya. Indonesia udah banya masalah, kalau kesini cuma nambah beban, bagusan kau cabot aja!",0
Penggemar BeratDimana bumi dipijak disitu langit di junjung.,0
Akhirnya tersorot dimedia internasional,1
Sudah numpang di negara org tdk tau diri mala bekin gaduh,0
Kalau mau k indo itu contoh china slow.tp pasti,0
"bubarin aja kalo bikin rusuh..mencari suaka kok malah merusak, atau kita bikin demo mengusir para perusuh dari NKRI..?",0
Kalo membankang..deportasiAja biar adaptasi di negaranya.gak tau aturan lg ppkm,0
Cuma cina yang bisa jadi raja di indonesia sebab harga baju pemerinta dia yang beli,0
"Lembek bgt, sikat aja dh klo bkin rusuh mh,, ga usah takut HAM,, buat apa negara punya aturan",0
Ambil lgi bnyak anak angkat kalian dari pakistan tanjung rambutan sana.nnti negri ini bisa² terbakar klo kayak gini,0
knpa ustad2 gg ad yg mau tampung mereka??? kan seiman,0
Afganistan yg perang indonesia yg demo..,0
Tetap semangat sodaraku. Semoga 10 th ke depan bisa di panggil Habib...,0
knapa gak di bantai orang² asing itu,0
"Udah numpag bikin gaduh pula ,klo mau cari masslah jngn di indonesia balikin aj ke habitat nya knpa dih",0
suru pulng aja ke negarax pak... Bikin repot aja itu...,0
UNCR bingung karna negara lain tidak mau menerima.. .indonesia juga bingung karna penduduknya sudah trlalu banyak...,0
"haduh bikin ribut ae ni pengungsi, jangan disamakan dg negaramu, selalu perang",0
Indonesia harus tegas dari negara luar jangan hanya mementingkan perut sendiri akhirnya bangsa sendiri sengsara karna banyak peraturan,1
