text,label
looh ngurusi appengungsi sendiridi urusi urusimasa orang asing demo antepin wkwkwkwpencari suaka sk bgitu ,0
kasih hunian ma biar trotoarorang cari suaka iya ,0
bicara janglain urusan mengurus nu kitu ,0
maksud pertegas lh orang asing hukum inijangan cuma nindas rakyatnya brani ,0
blakang tu tongkang ,0
it orang deh ,0
deh tahunan numpang indo ,0
penggemar berat saking bicara pakai bahasa indonesia lancar ,1
deh keles ,0
penduduk berlebih makmur menambah beban negara mrk2 ,0
mestinya langsung suruh pulang kenegaraan urusan ngurusin rakyat pandemi kerepotan bantuan kaya saudi kaya raya bantu pengungsi pengungsi bahaya kehidupan lihat selengkapnya ,0
usir polisi pemerintah memulangkan negaranya duri daging berani demo negara indonesia ,0
pemerintah cepat menentukan sikap terkait pencari suakabiar manusia seprti kitabertindaklah kemanusiaantak satupun manusia dunia menderita sengsarabukan kemauan merekanamun negara lihat selengkapnya ,0
mikir cuy ,0
negara deh menghargai nkri statusnya mengungsi sehrs bersyukur dog ditampung tindakanya deh mengotori nkri negara diusir nkri perbuatannya deh mengandung tindakan kriminal ,0
berurusan usa nato mbak itukan imigran bantu usa nato selam ,0
pantes afganistan damai negaranyaini contoh masyarakat nyanumpang ngungsi negara orong berani demo keributan ditempat neraka mengungsiky klakuan merekamengsungsi ,0
sesma manusia iya kasih layak kasih makan coba hido negara ketakutan taliban mimpin negaranya kayak negara maju lainya pulang wanita afganista takut samataliban ,2
iya berontak taliban indonesia demo demo bikin repot negara indonesia ,0
kasian iya hidupnya coba ngenes kalik ,2
ambil mbak rawat pembantu rumah ,0
piara mbak kasih rumah kasih makan biar afdoll pendspat mbak pas ,0
bagus tujukan usa barat menjadikan orang imigran kacungpembantu tentara usa nato kalah taliban negara usa nato menutup orang afghanistan lihat selengkapnya ,0
tampung kirim qatar usa ,0
kasihan sih iya lihat penduduk indo bnyak susah ditambah pengungsi sikap nya ngelawan polisi demo ppkm ,0
negara enak perang enak ,0
tangkapin taro dikapal biarkan terombang ambing ombakrakyat ri susah mlh maunya nerima mahluk perusuhbikin aturan ppkm warga asing wabah cpt usailieurr ,0
potret dimana bercermin negaranya keamanan warga nya sibuk mencari suaka negara lainini jnh negara kitadamai2lah nurani untk inipemerintah sejalan lihat selengkapnya ,2
warga ribut demo orang afganistannya indoneisia suakadi kasih rmhdi kasih makan pokoknya enak klu orang cina ribut kerja proyek dimana pemenang tender lihat selengkapnya ,2
waras cina dibela ,0
pulangkan negara bikin ribut negara negara fokus mengatasi pandemi memunculkan klaster ,0
demo negara orang suruh demo negara pemerintah sok warganya tanggal kolong langit warganya sejahtera ngurusin suaka negara cari muka lihat selengkapnya ,0
penggemar beratsemua diantar kenegara kerusuhanitu membuktikan akhlak terpuji numpang berterima kasih ,0
cepat pindah negara nya nya unhcr forum mendengar ,0
tinggal diindonesia ,0
negara nampung ,0
pilihan nya eropa australia negara manapun jenuh nampung penduduk negara pengungsi negara nya kacau indonesia lihat selengkapnya ,2
bikin gaduh nkri kejelasan rakyat indonesiapun hidup usahanya hancur ppkm gara2 menambah klaster ppkm level diatas menderita rakyat indonesia pulangkan lihat selengkapnya ,0
ada2 cerita disetting negeri ulah kelompok profesional seperatis mengaku2 pengungsi afghanistan orang2 berfikiran negatif rakyat afghanistan ,0
kutakutkan era revolusi mental orangorang masuk negeri tercinta indonesia niat hati mencari perlindungan jaminan hidup brutal anarkis dampak buruk iya dunia lihat selengkapnya ,0
bikin ribut ditengah jalan kirain kcelakaan g taunya demo bikin macetpemerintah sperti turki ,0
kadang kasian liatnya seram ,0
penggemar berattambah bikin ruwet balikin negara asalnya dechjgn menampung benalusebagian msih pontang panting cari mkn ngurusin anak merdeka ,0
penggemar beratemang negara nenek moyang nya nya sebdiri pulangkan aza aza sebai warga negaranya aza nyantai dimo negara nya bos ,0
jk si chaplin turun tangan urusin kumis chaplin ,0
aduh masmas kejelasan penempatansaya asli orang indonesia ngontrak ,0
ngontrak dikejar kejar cicilan dapur deh kering dimasak berulah cocoknya dikasih iya pencari suaka ,0
bilang taliban beda dllu lari masyarakatnya nyampe indonesia ,0
kacau pribumi nyawa tetangga eeh tinggal permanen ,0
bergantung bergelantungan bergentayutan monyet dongkapan majune jon wes ketinggalan ora maju maju mulo gampang dibodohisampai saiki seneng dadi kacung ng negorone dewe ket mbiyen mulo mung onani anane lomba onani juara dunia ,0
orang pribumi menderita kelaparan makan radikalisme ,0
nk ngujang to mngjeg adegen ,0
lumrah orang suaka negara ,0
pulangkan afganistan tolong negara orang bikin ribut ,0
jk solusi negosiasi taliban jemput ,0
nahh turki diberitakan tolak keras dsini sok bilang berperikemanusiaan jerman belanda austria denmark ikuti langkah turki yunanikrn mreka dicap lawan politik taliban lamaa ,0
keras nindak orang asing kayak nindak pendemo orang lokal langsung nangkep beringas langsung dihakimi kelewatan ,0
hidup numpang dinegra orang bikin gaduh ,0
ditunggangi mengaku bangsa indonesiaaneh orang masuk dikasihani patuh hukum aturan adamending kembalikan kenegaraxmemangx berjuang negara merebut kemerdekaan lihat selengkapnya ,0
iya kemarin dibahas salah dibahas taliban demo rusuh orang afganistan ,1
walah sadar to tumpang negara orang buwat onar aduuh ,0
masukkan kesel menambah beban pemerintah sendri susa mengurus negara susah bertahau hidup ,0
hajar pengungsi afgan numpang negara orang rusuh tembak ,0
amerika salahkan ,0
rakyat indonesia bingung cari makan nampung orang bikin ribut hadeh ,0
orang syukur kasih asalnya biar ,0
suku klu tinggal dibumi nkrikamu bernasib kayamiskinya terkunci nyata eksistensi terbegronnkridan mnjadi rakyat nkri sabarnrimoakhir baiknyamncintai tanah air sebumi pertiwiblajar lihat selengkapnya ,0
negri orang bikin onar tampung sisi kemanusiaannya kasihan tolong pemerintah menyelidiki orang2 orang indonezia didik taliban lihat selengkapnya ,0
pulangkan taliban jujungan menunggu ,0
pulangkan afganistan suruh usir taliban enak mengungsi negara orang cari ,0
apa2 kerumunan apa2 kemrumunan pantes orang baxak melanggar kerumunan ,0
mahalnya persatuan perdamaian negara kitakita bercermin kejadian dampak negara berkonflik perang saudara penduduknya lihat selengkapnya ,2
pencari suaka demo penduduk indonesia pencari suaka taliban ,0
asli rakyat indonesia blom suwaka makan fitza makan dedak protes ,0
buag negara nymanusia g deh bntu g terimakasihmcm btl x orang tu demo2 ,0
negara turki tertawa dengar berita ,0
klau usir pulangkan ndk usa pndng bulu wrga asing pulngin brni ndk ,0
masuk indonesiad ppkm indo mlh bikin ributudah numpang mlh bikin gaduh ,0
bikin rusuh negara orang x an lawan taliban ,0
demo bertahun kerusuhan ,0
demo imigran ,0
menuntut unhcr menghalangi mobil petugas membawa tahanan ,0
negara ajah hidupnya srb kkurangan dibawah grs kmiskinanudh kbanyakan manusialapangan pekerjaan lihat selengkapnya ,1
bodo sangtyg buatmhal negara dendri irang lainadui22 betul2 bodo ,0
ki goolo indonesia kigolo afghanistankenapa perang lawan taliban ,0
suru pulang negara biar berjuang melawan taliban ,0
numpang negara orang bikin onarr heran manusia knapa iya ,0
negara menerima pengungsi afganistan kemanusiaan agama ,0
ajh nerima rumah ,0
bawa kerumah ,0
bnyak pulau2 berpenghuni kanlepas meraka sanaaman ,0
donk mrk akui kemerdekaan nya membangun negara dipulau trsbtbagus nya kirim negara nya melawan taliban nya sembunyi ,0
tinggal bom ,0
ngurusin warga negara asing rakyat susah tulkan ,0
lihat aparat memohon gtu coba mahasiswa pribumi demo langsung hajar gas air mata ,0
hajar digiring opini gak2 ,0
ham indonesia aneh ,0
mikir dibandingkan dng mhs mhs pribumicoba jabarkan aendori ,0
sakit perut minum baygon mencret sembuh mati ,0
negara sulit makanini bikin baruu setan alas bikin kotor negara orang ,0
numpang akhlak covid ,0
masuknya demowarning anggota taliban masuk ,0
pulangkan negaranya taliban asli orang pribumi afghanistan pengaruhi negara barat taliban menerima saudara sebangsanya prinsip dgnnya ,1
kirim pulau kisong penghuninyasdh ,0
penggemar beratrefugees kasihan polisi berlutut mohonmohon dikerasin salah dibilang melanggar ham narasumber tv kantor unhcr dipindahkan indonesia biar pengungsi lihat selengkapnya ,0
menghadapi baku tembak perang pukulan bos kebal kena baku hantam ,0
mengatasnamakan pengungsi jaringan taliban diwaspadai indonesia pengagum taliban ,0
pemerintah kembalikan negaranya afganistan ,0
allaah indonesia selesai pndemmi virus covid allaah lindungilh negra ri indonesia smogh jauhkn bruk smogh lindungn allaah swt ammein ,0
bnyak mengidamkan negara khilafah taliban mantan hti fpi tukaran negara menjamin hak pindah afghanistan ,0
negara demo smp indonesia sdngkan papua sja jawa ppkm ,1
cari suaka bikin ulah warga negara buang orang orang ,0
salah kaprarakyat susah makanmenjerit pamdemi corona ,0
balikin negara tujuan kmn australia gituatau kmn uang ongkos nanggung ,0
pulangkan asalnya menuh menuhi penduduk indonesia berani demo ibdonesia ,0
giliran wni cari uang dibubarin wna anteng bae waw ,0
orang asli indonesia susah mikirin rakyat asing usir orang pribumi aturan ,1
indonesia nenek moyang balikin afganistan biar menangis darah ,0
mmg ngk ,0
iya it plgkan ajk negaranya pda ricuh negara bahaya rakyat indonesia ,0
aneh demonya dikasih ijin paham ,0
kasi kapal suru berlayar ,0
setuju sekarat untung nya irang asing mendingan urus ,0
alah aa obos ie jalmi ti marana hol na nya ,0
semak pulangkan negera asalnya indonesia banya kesini nambah beban bagusan cabot ,0
penggemar beratdimana bumi dipijak disitu langit junjung ,0
tersorot dimedia internasional ,1
numpang negara orang mala bekin gaduh ,0
indo contoh china slowtp ,0
bubarkan bikin rusuhmencari suaka merusak bikin demo mengusir perusuh nkri ,0
membankangdeportasiaja biar adaptasi negaranyagak aturan ppkm ,0
cina raja indonesia harga baju pemerinta beli ,0
lembek banget sikat deh bkin rusuh mh takut ham negara aturan ,0
ambil bnyak anak angkat pakistan tanjung rambutan sanannti negri terbakar kayak ,0
ustad2 gg tampung seiman ,0
afganistan perang indonesia demo ,0
semangat sodaraku semoga th panggil habib ,0
knapa bantai asing ,0
numpag bikin gaduh cari masslah jngn indonesia balikin habitat nya dih ,0
suru pulng negarax bikin repot ,0
uncr bingung negara menerima indonesia bingung penduduknya ,0
haduh bikin ribut ae pengungsi disamakan negaramu perang ,0
indonesia negara mementingkan perut bangsa sengsara peraturan ,1
gawatpendatang asingpun berani demo indonesiaapalagi disaat pemerintah menerapkan ppkm wni pribumi terganggu kejadian inikepada aparat indonesia tolong tindakan setegasnya biar rakyat lihat selengkapnya ,0
hantar balek negara negara sampah negara ,0
bikin rusuh nkri orang2 keturunan timur ditambah seenak jidatnya demo bikin rusuh rata2 keturunan timur nkri akhlak ,0
dikasih hati jantunguda numpang ngerepotin demo saudaraku disaat pandemi corona hindari kerumunan ,0
bikin rusuhh bikin nambah penularan covid nihh orang dinegara pulangkan sajaa ,0
polisi bubarkan bikin ribut pandemi demo2 coba negaranya demo ,0
tangkap memperkeruh suasanamsh urusan diindonesia tercinta ,0
suruh balek afganistan makan capati bangsa indonesia afganistan tolong rakyat susah susah negri prehaten covid penderitaan pemerintah ,0
tolong deportasi pengungsi ,0
doorr paknyusahin negri susah ,0
waduchwarga berani ricuh dinegara oranginilah uniknya indo hormati lihat selengkapnya ,0
orang afganistan masuk indonesia menguntungkan masuk orang cina indonesia tujuannya ,1
pulangkan rakyat orang susah berterima kasih bikin onar ,0
klau tinggal negara kamiharus sopan santunjngan kekacauan negara kamijngan pikir kmi diam berbuat kekacauan negara kamisilakan pulang negara ,1
kasih ruang merekamembuat indonesia amanrapatkan barisan indonesia makmuraman sentosa ,2
setuju kepentingan negara ,0
penggemar beratsudah muak pelarian betingkahbuang negara asalnya ,0
negara damai kesruh perang saudara terima sbgai pengusi jeritan rakyatmu melawan pendemi tuntas suruh balk afganistan biar mkan capati ,0
ber ulah pengumgnya kembalikan kenegaranya kasih kendor manusia kasih masuk indonesia bikin ulah bu menlu ,0
warga asing demo aneh perlindungan usir angkut pulangkan kenegara nya ,0
kasih pelajaran binaan hukum jerah ,0
suruh afganista suakanya cocok disana keributan indonesia sdah damai ,0
iya wna ngajak demo hahh ,0
buah jatuh pohonnya ,0
tolomg pemerintah menutup pintu rapat rapat penggungsi indonesia bikin gaduh ,0
enak ajaa rakyat kesusahan bikinin rumah ,0
penggemar beratngapain negara buang2 tuk pengamanan mreka demokirim balek negaranya masi ngotot tembak mati ajawong dnegara susah makan komreka bikin rusu ,0
pulangin kenegara nyarepot ,0
biar orang2 indonesia melek negara tolong indonesia ricuh negara ,0
masuk kabar rumit menggepakuasi wni indonesia afganistan ,0
pulangkan bikin repot negara ,0
pulangkan tindak tegaskita kedaulatan ,0
kirim negaranyakita susah beban ,0
orang asing pencari suaka bikin rebet usir nkri biarkan berbuat ,0
negaranya kacau negri orang bikin ribut ,0
dasar nga bangatudah numpang dinera orang bikin rusuh ,0
serah rakyat biar cepat kelar ,0
kaya ny cuma era presiden soekarno demoapa krna sya nya lahir iya ,0
tangkep pin biar jerah demo2 negara biar damai ,0
suruh pulang az rusuh sinikita pusing beban ,0
penggemar beratbelom wni gaduh ,0
susah atur suruh pulang kenegrinya ,0
pembangkang negaranya ,0
bikin gaduh deportasi numpang gaduh ,0
orang2 gila agama lupa aturan uud berani melawan aparat polisia damailah indonesiaku ,0
deportasi negara kitabikin ula ,0
tamu ,0
baking nya orang dpr mpr bbrp pejabat pemerintah ,0
angkut suruh pergienak bkin ribut ,0
depprtasi naikin perahu lepas lautan ,0
bawa bawa ajasegera tindak pulangkan negara asalnya ,0
petugas kalah ,0
aparat numpang bikin ribut ,0
orang asing manjakan negri kitatapi orang pribumi jongos negri sendirihidup indonesia raya nya merdeka rakyat nya sengsaramff kemanusiaantpi lihat rakyat pribumi lihat selengkapnya ,0
pulangkan negarasa woe pemerintah ko tampung wna ,0
kirim afghan ,0
negaranya berani dinegara orang sok hebat ,0
pulangkan nya berjuang negara nya perang lari mencintai tanah air nya ,0
orang afganistan negara demo demo ilegal demo afganistan cepat pergi indonesia bikin rusuh ,0
mnta unhcrknp fsrum z dgr ks afgan ,0
orang asing betingkah negara asalmu ,0
traktirrmereka nabi rongmereka dibelakembalikan negeri damaiyg adildipimpin nilai nilai sesuai sarinutri sarioleh tali ,0
ratakan komandan ,0
kedatangan orang bikin resah ,2
indonesia menerima orang orang bigitu pengungsi berulah belajarlah fari peristiwa ,0
setuju jik hidup nkri ,2
bikin gaduh dinegeri orang pulang ,1
masuk iya ,1
puluhan indonesia ,1
oohh ,1
diatur pulangkan kenegaranya dasar perusuh tertib negaranya rusuh terusini ina negara hukum tertib woy ,2
memcari suaka jalan kerumah rumah ajakaya sumbangan deh pakai demo demolama warga indo lihat selengkapnya ,2
kadrun tepok tangan lihat ,0
nkri ikuti aturan mari ,0
kepastian iya negara ,0
ko aneh ykenapa bikin rese indonesia ,0
si jk kesini cari ,0
proses hukum langgar ppkm ,0
calon2 perusuh bangsa keturunan arab bikin rusuh hadehh ,0
malu demo negara orang ,0
ikat bikin rusuh sudahditolong maunya bikin kacau deportasi ,0
afghanistan cirona ,0
bertanggung kerumunan ,0
memalukan ribut negara bangsa ,0
penggemar beratpulangkan sombong tdak terimkasi ,0
ahh indonesia jelasjangan periode ,0
bikin rusuh negara indonesia neh manusia ,0
jk tolong kasian ,2
penggemar berattangkap masukkan penjara keurus urusin orang kerjaan ,0
usir tamu bikin ribut kirain indo kurangan tukang ribut ,0
melanggar prokes covid berkerumun ,2
kasi pulang pergi negara ny masi bingung ,1
aduh aduh orang hidup negara orgtendang ajah negara asalya tuman ,0
indonesia rakyatnya bayak miskin merangkak cri uang tuk makanni pengungsi bikin kericuhansana ngungsi arab emirates negara kayapasti terjamin ,2
demo nyambung x ,0
numpang rusuh manusia terima kasih ,0
cina aman nyaman ketimbanya penduduk bumi pertiwinya ,1
klau wraga afganistan paksa pulngkan sja negrinya munya etika negara ko brani bikin rusuh ,1
pakai sujud sgala pksemprot pakai baigonhh ,0
tangkap pengungsi afganistan profokator indonesia ,0
muat mreka kedlm kapal tua janjikan mreka dibawa pulau kosong subur prjalanan alihkan tujuan samudra tenggelamkan selesai crita ,0
aparatpobia demo mural tugas aparat mengamankan melindungi pendemo membubarkan menangkap kerumunan jadikan alasantpi presiden membgi2 bantuan sembilan bahan pokok pasilitasi dukunganeh ,0
mikir jernih dikasih tinggal indonesia berterimakasih bikin keributan bikin ribut nkri iya keturunan2 timur ,0
eoi amerika angkut orang orang bikin rusuh negara w ,0
dikasih hati jantung kirim sja afganistanrakyat indonesia sdri byak hidup garis kemiskinan ,0
aneh demo negara batur ,0
pulang afganistan ,0
g bodoin ,0
pendukung taliban melindungi rakyattukar pendukung taliban indonesia kesanaorang afgan ,0
deportasi ,0
akibatnya wna gampang masuk indo ramai urusan pemerintah ,0
penggemar beratpp level ,0
salahnya siapatentu salah pemerintah control memasukkanmemasukkan pengungsi ,0
kasih kalok selesai ,0
didikan pendemo aturan ,0
cari suaka negeri orang sopan santunnya cenderung bikin onar ajar aparat keras ,0
beraninya orang melawan polisi negara indonesia ,0
penggemar beratjangan onar negara repoblik indonesia indonesia terbuka etika memenuhi hukum berlaku indonesia ,0
buang negara nya dasar manusia da tolong mala rusuh ,0
penggemar beratdasar perusuh usir indonesia ,0
pulangkan negaranya ,0
suruh tinggal rumah chaplin ,0
saran nama masyarakat ber pancasilah terimalah kasihanillah tlg hamba allah mencari keselamatan tunjukan negara negara sosial tunjukan indonesia negara lihat selengkapnya ,2
tersangka pemicu kerumunan ,0
suruh blik l jin2 bosbiar kovid cpat selesai bos ,0
salah demo iya ,0
sono biar taliban urus ,0
kasih nasi bungkus kasih ongkos pulang ,0
suruh pulang demo dinegara ,0
perang lawan ,0
penggemar beratpolisi telusuri dalang nya indonesiamaka nya beranitni bijaksanabersatusegerah dinpulangkanbikin rusuh ,1
naikan kapalsmape laut lepaskan gaktau ,0
orang cari sensasi ,0
deportase nya dpd bikin gaduh negri orang ,0
serang wna afganistan ,0
covid ,0
caplin woyy ,0
usir pulangkan kenegara ,0
arab saudi terima ,0
suruh kelaut saudara ,0
nya masuk mikirin wisata ,0
serem sumpahh menghadapi penghianat bangsa nkri muncul wna ,0
tinggal balikin negara nya selesai ,0
duhh indonesia susah ,0
ciri kekadrunanmu lenyap sir na ,0
rakyat urusgimna ngurusin ,0
naha garacorona ,0
iki contoh ppkm darurat iya bos ,0
tangkap pulangkan negaranya ,0
giliran orang cina masuk indonesia diem ,0
negara menolakknl indonesia menerimaaneh ,0
pulangin negaranya bikin rusuh ,0
penggemar beratyg bawa ijinkan masuk cobahayo tanggung ,0
suruh bikin repot ,0
usirr gaguna nyusahin negara ,0
uihken we kalemurna nya ,0
caplin ,0
kasih tumpangan bikin heboh indonesiakalau niat nya ngajak tawuran ladenin mati tu orang afganistan bacokin anak indo ,0
pendemo nya training ahlinya ahli master demo ,0
pulang china pulang pendemi ,0
biang keroknya memprovokasi polisi selidiki tangkap memprovokasi berani demo negara orang ,0
tangkappakpakpak ,0
lohh ko ricuh negara melawan aparat mrricuh negeri ,0
numpang bikin ribut ny orang afganistandeportase numpang bnyak tingkahh ,0
ehe bodatt naso adong maila ,0
suruh paksa pulang ajah dipaksa nambah2hi ajah ,0
ngak lainsuruh pulang negara nya ,0
hmmbok sngoni yee ,0
ngpn terima orang klu covid selesaikan ,0
pks suruh urus cuma jualan politik mbantu afganistan ,0
afghanistan tka china kroninya china afghanistan ,0
taro papua msi bnyak kosong ,0
enak bicara taro papua mang papua tanah merusak papua kah ,0
tana nenekmu ,0
iya tanah orang papua ngak tampung rumah mu ,0
loo urusin tana ornguda jlas situmorang ,0
iya tanah bangsa indonesia nukan tanah orang afganistan urusan ,2
habis habu kamis ,1
tolong maiin tuhimigran sialan ,0
pedahal urusin rakyat indonesia susah ,0
angkut nya balikin negara nyabeban ,0
lihat corona afganistan ,0
angguran tidur ,0
memelihara anak ular yahh patok ular ,0
hilang hati nuraninya memanfaatkan orang hidupnya seharihari ularan tangan dermawanselama nelakukan anarkis spandukbanner uang spandukbanner mural lihat selengkapnya ,2
ketularan orang indonesia orang afganistan suka demo ricuhgua pengn nya tertawa anjing ,0
orang diusir indonesia parah bertingkah ,0
kembalikan kenegara asalnya ,0
indonesia mmperdepankan sopan santun sopan santun iya terima kasih resikonya ,2
indonesia sllu sngnya demo ,0
yusup pe demo ,0
loh buka ,0
bikin ribut indonesia pulangkan negaranya ,0
tampung tu dirumahnya jk ,0
mamarika donk mamarika ham ,0
penggemar berattobat negara bikin rusuh ajapulang negeri enak ,0
mrk pencari suakaknp demo dinegara orang bagus masukan kolam setia ,0
numpang songongknp ngk negara imannyamalah negeri kapir ,0
pikir negara milik nenek moyang ,0
lohh ko orang2 indonesiakpn masuk ,0
balikin afganistan numpang rusuh ,0
demo negara indonesia sikat ,0
indonesia budaya tata krama santun ,2
sibuk mengurusi negara ,0
bubar pkjgn kacau negriku ,0
